☘️广东频道,#genre#
新疆卫视,http://42.225.117.174:11199/tsfile/live/0110_1.m3u8?key=txiptv&amp;amp;playlive=1&amp;amp;authid=0$订阅源-1920x1080
新疆卫视,http://123.160.174.149:85/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源-1920x1080
新疆卫视,http://101.23.150.109:9901/tsfile/live/0110_1.m3u8$订阅源-1920x1080
新疆卫视,http://110.80.17.38:9999/tsfile/live/0018_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源-1920x1080
新疆卫视,http://59.39.89.130:60901/tsfile/live/0125_17.m3u8$订阅源-1920x1080
新疆卫视,http://61.156.228.12:8154/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源-1920x1080
新疆卫视,http://112.46.105.20:8009/hls/61/index.m3u8$订阅源-1920x1080
新疆卫视,http://120.238.94.82:9901/tsfile/live/1093_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源-1920x1080
新疆卫视,http://112.46.85.60:8009/hls/61/index.m3u8$订阅源-1920x1080
新疆卫视,http://218.84.12.186:8001/hls/main/playlist.m3u8?zxinjd;http://218.84.12.186:8001/hls/main/playlist.m3u8zxinjd$订阅源-1920x1080
新疆卫视,http://218.92.37.174:9901/tsfile/live/0120_6.m3u8$订阅源-1920x1080
新疆卫视,http://221.2.148.205:8154/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源-1920x1080
新疆卫视,http://113.26.202.52:1299/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源-1920x1080
新疆卫视,http://[2409:8087:1:20:20::26]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226546/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7ETtoZKRqwsL9SQjr1A0iH5g%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNMREPnBLSH3b8pR7cnmo9am%2CEND$订阅源-IPv6-1920x1080
新疆卫视,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226460/index.m3u8$订阅源-IPv6-1920x1080
新疆卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225635/index.m3u8$订阅源-IPv6-1920x1080
新疆卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225725/2/index.m3u8$订阅源-IPv6-1920x1080
云南卫视,http://goo.bkpcp.top/mg/ynws$白名单
云南卫视,http://39.164.180.36:19901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源-1920x1080
云南卫视,http://112.122.33.79:85/tsfile/live/0119_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源-1920x1080
云南卫视,http://222.134.245.16:9901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源-1920x1080
云南卫视,https://hwapi.yntv.net/ew265l/z1z6s5.m3u8$订阅源-1920x1080
云南卫视,http://123.160.174.149:85/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源-1920x1080
云南卫视,http://123.159.35.24:9901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源-1920x1080
云南卫视,http://101.23.150.109:9901/tsfile/live/0119_1.m3u8$订阅源-1920x1080
云南卫视,http://110.80.17.38:9999/tsfile/live/0119_1.m3u8?key=txiptv$订阅源-1920x1080
云南卫视,http://59.39.89.130:60901/tsfile/live/0125_18.m3u8?key=txiptv&playlive=1&authid=0$订阅源-1920x1080
云南卫视,http://101.65.34.154:9901/tsfile/live/0110_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源-1920x1080
云南卫视,http://112.46.105.20:8009/hls/56/index.m3u8$订阅源-1920x1080
云南卫视,http://183.131.246.250:9901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源-1920x1080
云南卫视,http://111.227.196.164:9901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源-1920x1080
云南卫视,http://120.198.95.220:9901/tsfile/live/1007_1.m3u8?key=txiptv$订阅源-1920x1080
云南卫视,http://119.125.104.99:9901/tsfile/live/1056_1.m3u8?key=txiptv&playlive=1&down=1$订阅源-1920x1080
云南卫视,http://[2409:8087:1:20:20::2c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226543/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EzQy9f4DIExLCs810r0Q6Kw%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNO_hnHaWpTsMQwR98VJGduo%2CEND$订阅源-IPv6-1920x1080
云南卫视,http://yc.myds.me:35455/itv/5000000011000031120.m3u8?cdn=bestzb$订阅源-IPv6-1920x1080
云南卫视,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226444/index.m3u8$订阅源-IPv6-1920x1080
云南卫视,http://[2409:8087:74f0:22::7]:6410/270000001128/9900000035/index.m3u8?channel-id=newtv&livemode=4&Contentid=9900000035$订阅源-IPv6-1920x1080

🌊港·澳·台,#genre#
翡翠台,https://cdn.iptv8k.top/dl/jrys.php?id=3&time=20240926215313&ip=111.229.253.40『线路08』$订阅源-1920x1080
翡翠台,https://haoyunlai.serv00.net/Smartv-1.php?id=jade_twn$订阅源-1920x1080
翡翠台,http://120.198.95.220:9901/tsfile/live/1004_1.m3u8?key=txiptv$订阅源-1920x1080
翡翠台,http://120.198.101.106:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0#http://120.238.94.82:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源-1920x1080
翡翠台,http://36.36.200.198:44330/tsfile/live/1008_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源-1280x720
翡翠台,http://122.152.202.33/s/81a8a44f/index.m3u8?id=53$订阅源-840x480
翡翠台,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=941619&extension=ts&play_token=p2yEuU1aFS$订阅源
翡翠台,rtmp://sy.ecoheze.com/live/gdfc$订阅源
翡翠台,rtmp://redmine.ziyanuav.com/live/gdfc$订阅源
翡翠台,rtmp://patrol.psn.asia/live/gdfc$订阅源
翡翠台,rtmp://szgasszyaxtgl.szius.com/live/gdfc$订阅源
翡翠台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct3&token=512df05ba47edb46400575c93e179adb7981226d414516400ed1d382cb126adc517715d4ccd3a2276bf3c7b72d52f58905225cf0b1cc461b7888443f$订阅源-IPv6-1920x1080
翡翠台,http://cdn9.163189.xyz/smt1.1.php?id=jade_twn$订阅源-IPv6-1920x1080
翡翠台,http://v2h.jdshipin.com:80/jade2/jade.stream/chunklist_w100.m3u8$订阅源-IPv6-1920x1080
翡翠台,https://cdn.163189.xyz/live/fct4k/stream.m3u8$订阅源-IPv6-1920x1080
翡翠台,https://cdn3.163189.xyz/live/fct/stream.m3u8$订阅源-IPv6-1920x1080
明珠台,https://haoyunlai.serv00.net/Smartv-1.php?id=pearl_twn$订阅源-1920x1080
明珠台,http://36.36.200.198:44330/tsfile/live/1009_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源-1280x720
明珠台,http://php.jdshipin.com:8880/smt.php?id=pearl_twn$订阅源-IPv6-1920x1080
明珠台,http://j.s.bkpcp.top/jj/zzt$订阅源-IPv6-1920x1080
明珠台,http://o12.1678520.xyz/hls/mzt/playlist.m3u8$订阅源-IPv6-1920x1080
TVB无线新闻,https://cdn.iptv8k.top/dl/jspd.php?id=2&time=20240926215313&ip=111.229.253.40$订阅源-1920x1080
TVB无线新闻,http://cdn.iptv8k.top/dl/jspd.php?id=2$订阅源-1920x1080
TVB无线新闻,https://haoyunlai.serv00.net/Smartv-1.php?id=inews_twn$订阅源-1920x1080
TVB无线新闻,http://122.152.202.33/s/81a8a44f/index.m3u8?id=21$订阅源-840x480
TVB无线新闻,http://php.jdshipin.com:8880/TVOD/iptv.php?id=tvbxw$订阅源-IPv6-1920x1080
TVB无线新闻,http://v2hcdn.jdshipin.com/news/news.stream/chunklist_w1005.m3u8$订阅源-IPv6-1920x1080
TVB无线新闻,http://cdn9.163189.xyz/smt1.1.php?id=inews_twn$订阅源-IPv6-1920x1080
TVB无线新闻,https://cdn9.163189.xyz/smt3.1.1.php?id=inews_twn$订阅源-IPv6-1920x1080
TVB无线新闻,https://v2hcdn.jdshipin.com/news/news.stream/chunklist_w105.m3u8$订阅源-IPv6-1920x1080
TVB星河,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=153506&extension=ts&play_token=miEIuxsBcN$订阅源
TVB星河,http://php.jdshipin.com:8880/smt.php?id=Xinhe###HLS\\n$订阅源-IPv6-1920x1080
TVB星河,http://v2h.jdshipin.com/xinghe_1/xinghe_1.stream/chunklist_w106.m3u8$订阅源-IPv6-1920x1080
TVB星河,http://cdn9.163189.xyz/smt1.1.php?id=Xinhe$订阅源-IPv6-1920x1080
TVB星河,http://j.s.bkpcp.top/jj/tvbxht$订阅源-IPv6-1920x1080
TVB星河,http://tl.061833.xyz/tl/null-7$订阅源-IPv6-1920x1080
无线星河,http://php.jdshipin.com:8880/TVOD/iptv.php?id=xinghe$订阅源-IPv6-1920x1080
无线星河,http://go1.bkpcp.top/tl/null-7$订阅源-IPv6-1920x1080
TVB明珠台,http://120.198.101.106:9901/tsfile/live/1008_1.m3u8?key=txiptv$订阅源-1920x1080
TVB明珠台,http://122.152.202.33/s/81a8a44f/index.m3u8?id=23$订阅源-840x480
TVB明珠台,http://php.jdshipin.com:8880/PLTV/iptv.php?id=mzt2$订阅源-IPv6-1920x1080
TVB明珠台,https://345iptv.com/?act=play&token=5a592ca5f9a4e277577d75c5ed9a2a0f&tid=gt&id=9&p=0###WEB\\n$订阅源-IPv6-1920x1080
TVB明珠台,https://video.mytvsuper.xyz/live/61ea51c90fc0c71dab94749f05bb3c9209114e3aad97f551100bd3a133dc5608.m3u8?token=825716213175186$订阅源-IPv6-1920x1080
TVB明珠台,http://mytv.hstv.space:2095/live/TVBP/index.m3u8$订阅源-IPv6-1920x1080
TVB明珠台,https://live.tvfix.org/live/pearl/1/v4000000/index.m3u8$订阅源-IPv6-1920x1080
TVB翡翠台,http://php.jdshipin.com:8880/smt.php?id=jade_twn###HLS\\n$订阅源-IPv6-1920x1080
TVB翡翠台,https://345iptv.com/?act=play&token=dc1bc1fa919aba49d4719d69c838fcfa&tid=gt&id=5&p=0###WEB\\n$订阅源-IPv6-1920x1080
TVB翡翠台,http://z.b.bkpcp.top/m.php?id=tvbfct$订阅源-IPv6-1920x1080
凤凰中文,https://cdn.iptv8k.top/dl/jrys.php?id=19&time=20240926215313&ip=111.229.253.40$订阅源-1920x1080
凤凰中文,http://203.205.191.53/1.v.smtcdns.net/qctv.fengshows.cn/live/0701pcc72.m3u8$订阅源-1920x1080
凤凰中文,http://218.104.239.114:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源-1920x1080
凤凰中文,https://haoyunlai.serv00.net/Smartv-1.php?id=phoenixtv_hd$订阅源-1920x1080
凤凰中文,http://120.238.94.82:9901/tsfile/live/1062_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源-1920x1080
凤凰中文,http://120.198.95.220:9901/tsfile/live/1036_1.m3u8?key=txiptv$订阅源-1920x1080
凤凰中文,http://183.237.95.108:9901/tsfile/live/1103_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源-1920x1080
凤凰中文,http://120.198.101.106:9901/tsfile/live/1062_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源-1920x1080
凤凰中文,http://115.149.139.141:10000/tsfile/live/1001_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源-1920x1080
凤凰中文,http://39.164.174.139:5000/nl.m3u8?id=FHZWHD$订阅源-1920x1080
凤凰中文,http://36.36.200.198:44330/tsfile/live/1011_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源-1280x720
凤凰中文,http://218.202.220.2:5000/nn_live.ts?id=NEWSASIA$订阅源-720x576
凤凰中文,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=3c732f93c14e1bc0c07641df-156388849014752&amp;wsIPSercert=8de23d0849e78e3b16ec92a2092354$订阅源-720x576
凤凰中文,http://122.152.202.33/s/81a8a44f/index.m3u8?id=15$订阅源-840x480
凤凰中文,http://playtv-live.ifeng.com/live/06OLEGEGM4G_audio.m3u8$订阅源
凤凰中文,https://k44991.kylintv.tv/live/pxna_iphone.m3u8$订阅源-IPv6-1920x1080
凤凰中文,http://php.jdshipin.com:8880/smt.php?id=phoenixtv_hd$订阅源-IPv6-1920x1080
凤凰中文,https://cdn.163189.xyz/live/fhzw/stream.m3u8$订阅源-IPv6-1920x1080
凤凰中文,http://cdn5.1678520.xyz:80/live/live2.1.php?id=fhzw$订阅源-IPv6-1920x1080
凤凰中文,http://cdn.163189.xyz/live/fhzw/stream.m3u8$订阅源-IPv6-1920x1080
凤凰资讯,http://203.205.191.53/1.v.smtcdns.net/qctv.fengshows.cn/live/0701pin72.m3u8$订阅源-1920x1080
凤凰资讯,http://218.104.239.114:9901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源-1920x1080
凤凰资讯,https://haoyunlai.serv00.net/Smartv-1.php?id=phoenixinfo_hd$订阅源-1920x1080
凤凰资讯,http://120.198.95.220:9901/tsfile/live/1037_1.m3u8?key=txiptv$订阅源-1920x1080
凤凰资讯,http://39.164.174.139:5000/nl.m3u8?id=FHZXHD$订阅源-1920x1080
凤凰资讯,http://61.221.215.25:8800/hls/47/index.m3u8$订阅源-1280x720
凤凰资讯,http://218.202.220.2:5000/nn_live.ts?id=FHZX$订阅源-720x576
凤凰资讯,http://playtv-live.ifeng.com/live/06OLEEWQKN4_audio.m3u8$订阅源
凤凰资讯,http://120.55.49.231:3095/rtp/233.50.200.192:5140$组播源
凤凰资讯,http://223.105.252.59/PLTV/3/224/3221228524/index.m3u8$订阅源
凤凰资讯,http://108.181.20.197/livehttpplay?channel_id=30015$订阅源
凤凰资讯,rtmp://playtv-live.ifeng.com/live/06OLEEWQKN4$订阅源
凤凰资讯,http://php.jdshipin.com:8880/smt.php?id=phoenixinfo_hd$订阅源-IPv6-1920x1080
凤凰资讯,https://cdn3.163189.xyz/live/fhzx/stream.m3u8$订阅源-IPv6-1920x1080
凤凰资讯,http://cdn5.1678520.xyz:80/live/live2.1.php?id=fhzx$订阅源-IPv6-1920x1080
凤凰资讯,http://cdn3.163189.xyz/live/fhzx/stream.m3u8$订阅源-IPv6-1920x1080
凤凰资讯,http://www.terrykang.cn:5678/sxg.php?id=test2_4000$订阅源-IPv6-1920x1080
凤凰香港,https://cdn.iptv8k.top/dl/jrys.php?id=18&time=20240926215313&ip=111.229.253.40$订阅源-1920x1080
凤凰香港,http://203.205.191.53/1.v.smtcdns.net/qctv.fengshows.cn/live/0701phk72.m3u8$订阅源-1920x1080
凤凰香港,https://haoyunlai.serv00.net/Smartv-1.php?id=hkphoenix_twn$订阅源-1920x1080
凤凰香港,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=e5b4ef626c5980be2fbdf2e7-158332927312639&amp;wsIPSercert=6f8d45434604e7d22f5b0abbc0231d01&amp;wsMonitor=0$订阅源-720x576
凤凰香港,https://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=e5b4ef626c5980be2fbdf2e7-158332927312639&amp;amp;wsIPSercert=6f8d45434604e7d22f5b0abbc0231d01&amp;amp;wsMonitor=0$订阅源-720x576
凤凰香港,http://122.152.202.33/s/81a8a44f/index.m3u8?id=fhhk TVB$订阅源-840x480
凤凰香港,https://live.hkdvb.com/hls/live/85.m3u8?token=631170156107453$订阅源
凤凰香港,http://223.105.252.59/PLTV/3/224/3221228530/index.m3u8$订阅源
凤凰香港,http://108.181.20.197/livehttpplay?channel_id=30016$订阅源
凤凰香港,http://php.jdshipin.com:8880/smt.php?id=hkphoenix_twn$订阅源-IPv6-1920x1080
凤凰香港,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221226251/index.m3u8$订阅源-IPv6-1920x1080
凤凰香港,http://php.17186.eu.org/phtv/fhhk.m3u8$订阅源-IPv6-1920x1080
凤凰香港,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226251/index.m3u8$订阅源-IPv6-1920x1080
凤凰香港,https://xn-----x23ag1280bl6cizfi82eiczba0224c.tv12.xyz/凤凰香港$订阅源-IPv6-1920x1080
凤凰卫视,http://120.198.101.106:9901/tsfile/live/1062_1.m3u8?key=txiptv$订阅源-1920x1080
凤凰卫视,http://218.202.220.2:5000/nn_live.ts?id=NEWSASIA$订阅源-720x576
凤凰卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=3c732f93c14e1bc0c07641df-156388849014752&amp;wsIPSercert=8de23d0849e78e3b16ec92a2092354$订阅源-720x576
凤凰卫视,http://122.152.202.33/s/81a8a44f/index.m3u8?id=15$订阅源-840x480
凤凰卫视,http://cdn.132.us.kg/live/fhzw/stream.m3u8$订阅源-IPv6-1920x1080
凤凰卫视,http://php.jdshipin.com:8880/smt.php?id=phoenixtv_hd$订阅源-IPv6-1920x1080
凤凰卫视,https://cdn.163189.xyz/live/fhzw/stream.m3u8$订阅源-IPv6-1920x1080
凤凰卫视,https://smart.pendy.dpdns.org/Smart.php?id=phoenixtv_hd$订阅源-IPv6-1920x1080

🎬电影频道,#genre#
CHC家庭影院,http://goo.bkpcp.top/mg/jtyy$白名单
CHC家庭影院,http://120.238.94.82:9901/tsfile/live/1051_1.m3u8$订阅源-1920x1080
CHC家庭影院,http://120.198.101.106:9901/tsfile/live/1051_1.m3u8?key=txiptv$订阅源-1920x1080
CHC家庭影院,http://39.164.174.139:5000/nl.m3u8?id=CHCJTYYHD$订阅源-1920x1080
CHC家庭影院,http://61.138.128.226:19901/tsfile/live/1007_1.m3u8$订阅源-1920x1080
CHC家庭影院,http://dassby.qqff.top:99/live/CHC家庭影院/index.m3u8$订阅源-1920x1080
CHC家庭影院,http://113.195.172.192:808/hls/113/index.m3u8$订阅源-720x576
CHC家庭影院,http://58.19.38.162:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源-720x576
CHC家庭影院,http://api2.52tb.xyz/info?id=220&token=20230218jsyklh$订阅源
CHC家庭影院,http://api3.52tb.xyz/info?id=220&token=20221127jxwhhemby$订阅源
CHC家庭影院,rtsp://115.153.254.81/PLTV/88888888/224/3221226959/86128800.smil$订阅源
CHC家庭影院,rtsp://115.153.212.72/PLTV/88888888/224/3221226959/86128800.smil$订阅源
CHC家庭影院,rtsp://115.153.240.228:554/PLTV/88888888/224/3221226959/86128800.smil$订阅源
CHC家庭影院,rtsp://115.153.247.80/PLTV/88888888/224/3221226959/86128800.smil$订阅源
CHC家庭影院,rtsp://115.153.230.145/PLTV/88888888/224/3221226959/86128800.smil$订阅源
CHC家庭影院,rtsp://115.153.233.154/PLTV/88888888/224/3221226959/86128800.smil$订阅源
CHC家庭影院,https://www.freetv.top/migu/644368373.m3u8?migutoken=893aa32f9d861d92c0661b8125e5b12471106642e4d0f341956e45e2f60dbb2179c3b5b6f05c2e8242e24d254815578255456ce991c2d337b226ce49c025efe16f2d4715157e642b7447f0bf06###HLS\\n$订阅源-IPv6-1920x1080
CHC家庭影院,http://eastscreen.tv/ooooo.php?id=chcjt###HLS\\n$订阅源-IPv6-1920x1080
CHC家庭影院,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN63807601b19dd/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUTrwI%2B%2BngB0lPRofcD8hTNRxu2SqX2RKsLT0S7AyQ8XopIVrD6IJGxdajeuKy4iZqZ4tkZuiEpwSRPszF6PIvg4?$订阅源-IPv6-1920x1080
CHC家庭影院,https://json.doube.eu.org/live/migu/migu.php/index.m3u8?id=265667645&sign=6453911545cbc0720a92163b3bd563ae$订阅源-IPv6-1920x1080
CHC动作电影,http://goo.bkpcp.top/mg/dzdy$白名单
CHC动作电影,http://120.238.94.82:9901/tsfile/live/1052_1.m3u8$订阅源-1920x1080
CHC动作电影,http://183.237.95.108:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源-1920x1080
CHC动作电影,http://120.198.101.106:9901/tsfile/live/1052_1.m3u8?key=txiptv$订阅源-1920x1080
CHC动作电影,http://39.164.174.139:5000/nl.m3u8?id=CHCDZDYHD$订阅源-1920x1080
CHC动作电影,http://218.15.183.23:9901/tsfile/live/23039_1.m3u8?txiptv&playlive$订阅源-1920x1080
CHC动作电影,http://dassby.qqff.top:99/live/CHC动作电影/index.m3u8$订阅源-1920x1080
CHC动作电影,http://10238.vod.redtraffic.xyz/ph5a5cf135d7642/play.m3u8$订阅源-1280x720
CHC动作电影,http://111.43.126.240:9003/hls/75/index.m3u8$订阅源-1280x720
CHC动作电影,https://fmbox.cc/huya.php?id=11602077$订阅源-1280x720
CHC动作电影,http://113.195.172.192:808/hls/114/index.m3u8$订阅源-720x576
CHC动作电影,http://58.19.38.162:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源-720x576
CHC动作电影,http://api2.52tb.xyz/info?id=219&token=20230218jsyklh$订阅源
CHC动作电影,http://api3.52tb.xyz/info?id=221&token=20221127jxwhhemby$订阅源
CHC动作电影,rtsp://115.153.254.81/PLTV/88888888/224/3221226992/86128817.smil$订阅源
CHC动作电影,rtsp://118.212.169.134/PLTV/88888888/224/3221227214/10000100000000060000000000680177_0.smil$订阅源
CHC动作电影,http://[2409:8087:1a01:df::4021]:80/TVOD/88888888/224/3221225555/main.m3u8$订阅源-IPv6-1920x1080
CHC动作电影,https://www.freetv.top/migu/644368714.m3u8?migutoken=fb9ef80443f06c3612ddd35545ec1054b5bcab3941fc46ecf84808bdd512d7b2cf16d34fdf955bff71bf01f818f6918ba2d7f536dc5451d1519d15cf8a5671bf16ea8a3bbc71db4477476e211d###HLS\\n$订阅源-IPv6-1920x1080
CHC动作电影,https://stream.freetv.fun/2f2e29b8759a2458730dc1f3686024472691952a50e787fe075944d0cb17f36e.ctv$订阅源-IPv6-1920x1080
CHC动作电影,http://eastscreen.tv/ooooo.php?id=chcdz###HLS\\n$订阅源-IPv6-1920x1080
CHC高清电影,http://120.198.95.220:9901/tsfile/live/1038_1.m3u8?key=txiptv$订阅源-1920x1080
CHC高清电影,http://120.198.101.106:9901/tsfile/live/1053_1.m3u8?key=txiptv$订阅源-1920x1080
CHC高清电影,http://dassby.qqff.top:99/live/CHC高清/index.m3u8$订阅源-1920x1080
CHC高清电影,http://api2.52tb.xyz/info?id=221&token=20230218qkyjia$订阅源
CHC高清电影,http://api3.52tb.xyz/info?id=221&token=20221127jxwhhemby$订阅源
CHC高清电影,rtsp://115.153.247.80/PLTV/88888888/224/3221226990/86128784.smil$订阅源
CHC高清电影,rtsp://115.153.230.145/PLTV/88888888/224/3221226990/86128784.smil$订阅源
CHC高清电影,rtsp://115.153.222.112:554/PLTV/88888888/224/3221226990/86128784.smil$订阅源
CHC高清电影,http://[2409:8087:4c0d:22:2::157]:6610/170000001115/UmaiCHAN6380764b172c9/1.m3u8?m3u8_level=2$订阅源-IPv6-1920x1080
CHC高清电影,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226463/index.m3u8$订阅源-IPv6-1920x1080
CHC高清电影,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226463/index.m3u8#http://111.48.34.237/PLTV/88888888/224/3221230483/1.m3u8#http://60.255.240.247:8090/live/lnwsCHC-HDH265_4000.m3u8#http://111.20.40.171/PLTV/88888893/224/3221226463/index.m3u8$订阅源-IPv6-1920x1080
大染坊,http://cdn.jdshipin.com:8880/huya.php?id=11602086$订阅源-IPv6-1920x1080
寻秦记,http://huanqiuzhibo.cn/manifest/huya.php?id=23864973$订阅源-1280x720
寻秦记,http://www.douzhicloud.site:35455/huya/29465848$订阅源
寻秦记,http://live.iill.top/yy.php?id=1382749900$订阅源-IPv6-1920x1080
寻秦记,http://www.52sw.top:678/play/huya.php?id=23864973$订阅源-IPv6-1920x1080
寻秦记,https://judy.livednow.dpdns.org/yy/1382749900$订阅源-IPv6-1920x1080
黑莓电影,http://[2409:8087:1a01:df::4001]:80/TVOD/88888888/224/3221225681/main.m3u8$订阅源-IPv6-1920x1080
黑莓电影,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225666/index.m3u8$订阅源-IPv6-1920x1080
黑莓电影,http://[2409:8087:1:20:20::27]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226939/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7E kBVQL3MtyiM0GGQzuPjqAQ%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND$订阅源-IPv6-1920x1080
黑莓电影,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225764/2/index.m3u8$订阅源-IPv6-1920x1080
黑莓电影,http://[2409:8087:1a0b:df::4014]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225743/index.m3u8$订阅源-IPv6-1920x1080
周星驰,http://iptv.jxpan.vip:18888/aio/huya/11342412$订阅源-1920x1080
周星驰,http://huanqiuzhibo.cn/manifest/douyu.php?id=122402$订阅源-1280x720
周星驰,https://fmbox.cc/huya.php?id=11342412$订阅源-1280x720
周星驰,https://live.iill.top/huya/11342412/$订阅源-IPv6-1920x1080
周星驰,https://live.metshop.top/yy/1382736808$订阅源-IPv6-1920x1080
周星驰,https://www.goodiptv.club/huya/11342412$订阅源-IPv6-1920x1080
周星驰,http://php.666230.xyz/%E5%85%AC%E4%BC%97%E5%8F%B7%E3%80%90%E7%9D%A1%E7%9C%BC%E8%BF%B7%E7%A6%BB%E7%9A%84%E7%8C%AB%E3%80%91/proxy/虎牙.php?id=11336587$订阅源-IPv6-1920x1080
周星驰,https://judy.livednow.dpdns.org/yy/1382736808$订阅源-IPv6-1920x1080
洪金宝,https://fmbox.cc/huya.php?id=11279251$订阅源-1280x720
洪金宝,http://www.douzhicloud.site:35455/huya/11279251$订阅源
洪金宝,http://cdn.jdshipin.com:8880/huya.php?id=11279251$订阅源-IPv6-1920x1080
洪金宝,http://www.52sw.top:678/play/huya.php?id=11279251$订阅源-IPv6-1920x1080
洪金宝,https://live.metshop.top/huya/11279251$订阅源-IPv6-1920x1080
洪金宝,https://www.goodiptv.club/huya/11279251$订阅源-IPv6-1920x1080
成龙,https://fmbox.cc/huya.php?id=11342386$订阅源-1280x720
成龙,http://www.douzhicloud.site:35455/huya/11342386$订阅源
成龙,https://p6-dy.byteimg.com/origin/pgc-image/bebfddceee5c40f495882785675174cf$订阅源-IPv6-1920x1080
成龙,http://www.52sw.top:678/play/huya.php?id=11342386$订阅源-IPv6-1920x1080
成龙,https://www.goodiptv.club/huya/11342386$订阅源-IPv6-1920x1080
成龙,https://live.metshop.top/huya/11342386$订阅源-IPv6-1920x1080
李连杰,https://live.iill.top/huya/11342390$订阅源-IPv6-1920x1080
李连杰,http://www.52sw.top:678/play/huya.php?id=11342390$订阅源-IPv6-1920x1080
林正英,http://zzy789.xyz/douyu1.php?id=7356023$订阅源-1920x1080
林正英,https://fmbox.cc/huya.php?id=11342421$订阅源-1280x720
